Positionarray,Intensity,Time,Bleachtimepoint
,873.186,,
,1056.499,,
,1394.259,,
,2208.015,,
,2264.298,,
,1882.519,,
,1837.320,,
,2010.258,,
,1930.943,,
,1871.046,,
,1480.543,,
,1283.767,,
,1242.965,,
,1129.699,,
,1073.441,,
,1202.673,,
,1256.193,,
,1270.319,,
,1269.073,,
,1272.706,,
,1117.769,,
,1155.096,,
,1111.191,,
,957.897,,
,941.701,,
,908.042,,
,857.434,,
,816.045,,
,906.705,,
,858.671,,
,976.376,,
,846.172,,
,1013.240,,
,1019.121,,
,901.841,,
,999.908,,
,1060.712,,
,910.674,,
,877.198,,
,915.582,,
,887.891,,
,980.016,,
,846.011,,
,851.801,,
,848.633,,
,974.914,,
,961.952,,
,962.064,,
,914.485,,
,895.970,,
,915.201,,
,826.009,,
,756.465,,
,744.461,,
,842.176,,
,726.834,,
,659.347,,
,661.066,,
,610.916,,
,548.878,,
,633.879,,
,740.905,,
,702.559,,
,601.484,,
,698.351,,
,695.152,,
,633.518,,
,792.762,,
,778.318,,
,664.448,,
,743.289,,
,870.605,,
,914.690,,
,879.488,,
,718.444,,
,673.659,,
,675.244,,
,686.702,,
,652.096,,
,610.928,,
,633.796,,
,602.271,,
,574.776,,
,521.388,,
,509.204,,
,441.152,,
,408.113,,
,393.466,,
,499.083,,
,445.138,,
,606.086,,
,595.569,,
,1035.909,,
,1017.420,,
,1149.268,,
,1285.434,,
,1466.159,,
,1457.910,,
,1137.967,,
,1217.520,,
,1063.058,,
,1133.165,,
,930.192,,
,934.826,,
,1020.636,,
,865.105,,
,671.110,,
,548.969,,
,727.347,,
,587.574,,
,661.671,,
,695.833,,
,583.365,,
,656.825,,
,528.247,,
,427.609,,
,499.024,,
,493.189,,
,589.116,,
,504.980,,
,524.042,,
,574.530,,
,505.967,,
,520.821,,
,357.287,,
,465.732,,
,424.159,,
,404.543,,
,442.980,,
,384.435,,
,400.224,,
,430.967,,
,391.918,,
,387.683,,
,412.296,,
,358.761,,
,365.183,,
,383.777,,
,363.750,,
,343.545,,
,352.765,,
,322.258,,
,387.791,,
,352.953,,
,356.595,,
,378.022,,
,422.249,,
,441.790,,
,394.914,,
,316.685,,
,399.458,,
,329.835,,
,403.499,,
,396.423,,
,333.946,,
,407.168,,
,347.004,,
,317.024,,
,323.114,,
,390.212,,
,319.321,,
,308.393,,
,397.278,,
,433.966,,
,379.845,,
,420.439,,
,438.946,,
,334.025,,
,325.284,,
,340.973,,
,314.753,,
,316.501,,
,282.153,,
,222.155,,
,291.955,,
,336.319,,
,259.468,,
,229.938,,
,199.763,,
,247.619,,
,294.342,,
,225.327,,
,230.230,,
,188.364,,
,186.588,,
,182.647,,
,179.472,,
,210.045,,
,198.033,,
,192.958,,
,135.122,,
,180.942,,
,217.129,,
,172.622,,
,205.998,,
,206.165,,
,239.537,,
,264.879,,
,263.466,,
,242.761,,
,199.442,,
,241.494,,
,269.806,,
,284.030,,
,191.569,,
,172.847,,
,136.940,,
,158.043,,
,141.221,,
,171.452,,
,187.761,,
,142.981,,
,161.492,,
,119.635,,
,146.311,,
,125.721,,
,121.935,,
,106.420,,
,108.166,,
,87.741,,
,88.325,,
,98.201,,
,85.297,,
,118.397,,
,87.480,,
,95.474,,
,88.574,,
,133.099,,
,153.347,,
,135.501,,
,113.285,,
,74.571,,
,62.707,,
,124.123,,
,125.703,,
,79.327,,
,90.553,,
,101.099,,
,102.615,,
,73.335,,
,79.404,,
,96.621,,
,106.937,,
,105.667,,
,46.054,,
,103.906,,
,80.952,,
,81.668,,
,45.872,,
,97.249,,
,130.277,,
,132.132,,
,68.263,,
,57.594,,
,55.378,,
,71.183,,
,43.906,,
,113.901,,
,46.037,,
,115.937,,
,77.888,,
,56.163,,
,78.903,,
,109.121,,
,84.806,,
,125.702,,
,78.462,,
,68.323,,
,69.295,,
,81.953,,
,109.634,,
,84.667,,
,77.706,,
,68.376,,
,82.316,,
,78.268,,
,75.656,,
,81.053,,
,81.973,,
,65.161,,
,52.017,,
,36.524,,
,51.636,,
,39.361,,
,52.889,,
,89.012,,
,49.331,,
,29.924,,
,70.206,,
,33.212,,
,69.967,,
,65.320,,
,71.714,,
,35.518,,
,56.413,,
,79.163,,
,59.771,,
,80.392,,
,86.577,,
,92.429,,
,62.749,,
,38.201,,
,51.225,,
,51.339,,
,61.901,,
,69.996,,
,79.754,,
,70.335,,
,87.653,,
,70.092,,
,43.757,,
,27.619,,
,37.416,,
,92.083,,
,96.387,,
,80.513,,
,131.258,,
,61.165,,
,894.033,,
,872.992,,
,840.000,,
,975.528,,
,1180.472,,
,1162.996,,
,1350.844,,
,1446.299,,
,1400.621,,
,1280.049,,
,1144.515,,
,1118.560,,
,920.635,,
,987.680,,
,781.652,,
,732.014,,
,769.187,,
,898.864,,
,798.754,,
,957.261,,
,1099.439,,
,1188.016,,
,1182.059,,
,1052.826,,
,1096.515,,
,1141.468,,
,1103.540,,
,1082.377,,
,1052.670,,
,990.218,,
,1011.537,,
,842.105,,
,792.952,,
,743.999,,
,893.788,,
,974.915,,
,1003.753,,
,1064.877,,
,1113.735,,
,1478.226,,
,2301.187,,
,2426.755,,
,2260.006,,
,2051.231,,
,1877.991,,
,1915.530,,
,1627.941,,
,1350.758,,
,1232.986,,
,1006.097,,
,1032.255,,
,1176.929,,
,1064.409,,
,1034.299,,
,1017.103,,
,1116.418,,
,1158.031,,
,1101.009,,
,995.045,,
,868.595,,
,844.505,,
,798.877,,
,880.039,,
,980.649,,
,1084.378,,
,938.686,,
,871.593,,
,856.251,,
,891.576,,
,909.064,,
,1056.860,,
,1022.211,,
,859.767,,
,786.892,,
,885.227,,
,945.907,,
,987.971,,
,903.259,,
,1046.722,,
,949.765,,
,935.794,,
,946.543,,
,1028.711,,
,979.707,,
,833.089,,
,854.474,,
,1057.040,,
,852.295,,
,747.631,,
,829.814,,
,711.630,,
,734.620,,
,700.777,,
,636.759,,
,684.656,,
,648.651,,
,628.362,,
,604.050,,
,540.095,,
,541.378,,
,569.102,,
,629.220,,
,564.498,,
,645.229,,
,747.712,,
,731.048,,
,684.430,,
,827.267,,
,743.900,,
,874.850,,
,705.643,,
,704.843,,
,759.436,,
,726.884,,
,616.333,,
,714.679,,
,631.939,,
,571.877,,
,524.059,,
,496.554,,
,489.154,,
,500.659,,
,573.437,,
,462.414,,
,403.688,,
,513.164,,
,483.903,,
,596.522,,
,796.393,,
,904.604,,
,1318.342,,
,1301.907,,
,1290.099,,
,1308.686,,
,1294.433,,
,1058.710,,
,990.425,,
,1048.755,,
,1100.914,,
,949.629,,
,885.888,,
,934.351,,
,864.498,,
,786.655,,
,706.514,,
,703.855,,
,705.367,,
,595.881,,
,706.176,,
,646.662,,
,569.738,,
,485.244,,
,520.146,,
,513.887,,
,472.534,,
,349.851,,
,350.027,,
,395.298,,
,365.067,,
,531.630,,
,496.243,,
,429.812,,
,425.597,,
,417.752,,
,458.272,,
,389.855,,
,448.034,,
,509.002,,
,495.047,,
,359.871,,
,415.690,,
,388.490,,
,390.618,,
,361.627,,
,469.376,,
,406.111,,
,380.594,,
,306.585,,
,347.066,,
,392.177,,
,463.507,,
,368.416,,
,358.949,,
,418.115,,
,478.073,,
,454.339,,
,436.138,,
,470.717,,
,470.734,,
,498.171,,
,474.465,,
,446.540,,
,441.064,,
,377.617,,
,377.630,,
,400.130,,
,394.860,,
,345.850,,
,289.093,,
,317.609,,
,281.735,,
,360.579,,
,300.870,,
,444.465,,
,493.058,,
,282.968,,
,308.051,,
,170.117,,
,290.408,,
,241.716,,
,234.652,,
,269.768,,
,291.007,,
,233.522,,
,245.757,,
,260.315,,
,190.247,,
,230.095,,
,272.155,,
,209.308,,
,249.736,,
,224.356,,
,172.233,,
,192.531,,
,173.292,,
,217.711,,
,177.669,,
,147.354,,
,192.003,,
,198.212,,
,188.388,,
,216.770,,
,208.434,,
,226.595,,
,277.778,,
,441.790,,
,218.697,,
,179.395,,
,208.484,,
,190.713,,
,203.604,,
,213.095,,
,184.927,,
,159.093,,
,109.680,,
,130.997,,
,139.044,,
,130.557,,
,173.183,,
,171.516,,
,158.015,,
,177.474,,
,144.111,,
,112.708,,
,109.819,,
,135.777,,
,192.568,,
,145.631,,
,71.991,,
,138.885,,
,164.348,,
,180.246,,
,159.338,,
,136.386,,
,133.502,,
,110.067,,
,92.693,,
,95.960,,
,142.736,,
,118.213,,
,80.483,,
,104.636,,
,154.963,,
,93.370,,
,97.526,,
,86.524,,
,127.627,,
,118.728,,
,96.979,,
,106.859,,
,125.269,,
,128.218,,
,128.667,,
,118.386,,
,100.672,,
,98.057,,
,122.898,,
,46.086,,
,41.693,,
,91.128,,
,71.671,,
,78.417,,
,82.904,,
,141.494,,
,63.401,,
,94.798,,
,101.028,,
,68.103,,
,80.286,,
,62.086,,
,135.500,,
,106.874,,
,107.758,,
,49.201,,
,54.750,,
,92.064,,
,80.195,,
,92.836,,
,55.557,,
,70.405,,
,68.879,,
,62.907,,
,42.541,,
,84.159,,
,56.183,,
,73.562,,
,34.798,,
,102.300,,
,96.675,,
,112.091,,
,56.157,,
,36.968,,
,58.750,,
,62.905,,
,42.051,,
,84.132,,
,62.321,,
,88.644,,
,32.569,,
,73.323,,
,44.851,,
,82.104,,
,35.993,,
,54.793,,
,21.340,,
,39.875,,
,115.188,,
,101.820,,
,92.496,,
,63.023,,
,73.115,,
,97.236,,
,74.189,,
,68.566,,
,55.717,,
,64.849,,
,37.501,,
,79.407,,
,141.051,,
,127.754,,
,116.171,,
,73.721,,
,65.578,,
,68.384,,
,79.760,,
,919.977,,
,805.770,,
,766.699,,
,779.878,,
,1187.417,,
,967.758,,
,1331.275,,
,1438.874,,
,1488.643,,
,1405.169,,
,1283.526,,
,1218.404,,
,979.111,,
,950.545,,
,779.770,,
,865.353,,
,834.935,,
,903.131,,
,790.102,,
,935.776,,
,1122.669,,
,1099.247,,
,1277.741,,
,1146.084,,
,1168.152,,
,1206.073,,
,1079.439,,
,992.507,,
,1244.870,,
,906.659,,
,954.932,,
,979.957,,
,841.872,,
,895.358,,
,889.048,,
,767.441,,
,772.076,,
,889.903,,
,1271.431,,
,1628.160,,
,2064.030,,
,2190.816,,
,1878.641,,
,1701.732,,
,1628.647,,
,1532.794,,
,1598.509,,
,1357.637,,
,1101.947,,
,1058.134,,
,1007.509,,
,1074.557,,
,1034.668,,
,1046.378,,
,1144.836,,
,1114.461,,
,1287.908,,
,1078.491,,
,941.617,,
,890.886,,
,889.209,,
,891.838,,
,991.349,,
,1073.094,,
,987.638,,
,944.852,,
,788.726,,
,885.491,,
,967.506,,
,1044.240,,
,1045.358,,
,910.971,,
,1027.589,,
,888.967,,
,1050.082,,
,1017.221,,
,892.151,,
,828.731,,
,998.383,,
,959.137,,
,898.343,,
,929.013,,
,811.677,,
,819.349,,
,843.387,,
,947.637,,
,793.443,,
,771.841,,
,1016.501,,
,809.542,,
,802.155,,
,674.194,,
,533.413,,
,651.999,,
,635.502,,
,700.725,,
,702.740,,
,652.905,,
,719.118,,
,664.213,,
,503.349,,
,556.461,,
,554.398,,
,546.585,,
,593.413,,
,598.594,,
,772.505,,
,757.391,,
,778.103,,
,752.656,,
,683.832,,
,648.778,,
,788.225,,
,656.753,,
,727.712,,
,736.568,,
,688.361,,
,730.003,,
,590.413,,
,463.758,,
,463.715,,
,507.814,,
,433.681,,
,476.927,,
,515.913,,
,516.289,,
,435.571,,
,547.937,,
,607.918,,
,907.333,,
,937.563,,
,969.299,,
,1332.144,,
,1380.430,,
,1501.066,,
,1186.040,,
,1091.212,,
,933.908,,
,978.222,,
,1013.278,,
,916.206,,
,851.325,,
,894.633,,
,948.830,,
,748.625,,
,767.551,,
,835.309,,
,790.337,,
,752.757,,
,735.491,,
,657.235,,
,537.051,,
,512.446,,
,443.287,,
,432.323,,
,501.971,,
,594.172,,
,637.320,,
,595.176,,
,540.204,,
,425.586,,
,367.822,,
,389.149,,
,563.578,,
,511.565,,
,666.133,,
,604.814,,
,495.587,,
,606.948,,
,542.580,,
,465.783,,
,375.059,,
,439.725,,
,517.824,,
,506.634,,
,443.120,,
,410.738,,
,339.595,,
,310.510,,
,337.495,,
,329.963,,
,203.069,,
,224.297,,
,349.133,,
,320.509,,
,464.419,,
,451.434,,
,481.853,,
,419.195,,
,394.245,,
,387.375,,
,442.773,,
,396.492,,
,384.195,,
,344.417,,
,371.013,,
,310.967,,
,379.114,,
,328.514,,
,364.229,,
,338.727,,
,446.083,,
,365.843,,
,372.760,,
,374.603,,
,350.980,,
,355.930,,
,306.161,,
,279.672,,
,263.864,,
,333.095,,
,288.843,,
,276.573,,
,198.844,,
,269.626,,
,312.024,,
,225.196,,
,249.531,,
,283.398,,
,242.793,,
,323.816,,
,235.224,,
,226.167,,
,237.250,,
,190.941,,
,149.315,,
,114.227,,
,174.614,,
,162.426,,
,135.099,,
,168.248,,
,209.012,,
,280.588,,
,300.592,,
,332.949,,
,281.299,,
,302.500,,
,323.592,,
,348.442,,
,392.911,,
,328.562,,
,212.592,,
,197.667,,
,182.284,,
,179.749,,
,206.136,,
,152.099,,
,124.531,,
,143.967,,
,174.126,,
,121.442,,
,155.726,,
,112.244,,
,105.822,,
,142.994,,
,102.239,,
,116.411,,
,94.244,,
,128.429,,
,116.649,,
,169.175,,
,149.890,,
,140.017,,
,145.044,,
,185.899,,
,192.525,,
,131.888,,
,91.790,,
,101.314,,
,152.959,,
,96.230,,
,80.082,,
,97.015,,
,79.158,,
,63.899,,
,98.589,,
,61.961,,
,81.524,,
,76.693,,
,97.642,,
,125.947,,
,97.326,,
,122.043,,
,115.266,,
,157.194,,
,147.318,,
,90.113,,
,75.091,,
,96.771,,
,77.092,,
,81.529,,
,71.996,,
,112.022,,
,87.567,,
,114.213,,
,124.936,,
,131.047,,
,60.080,,
,57.502,,
,99.210,,
,72.345,,
,79.639,,
,68.700,,
,116.041,,
,54.370,,
,58.712,,
,107.202,,
,84.627,,
,108.817,,
,98.825,,
,128.682,,
,61.818,,
,101.357,,
,93.508,,
,62.028,,
,101.917,,
,129.406,,
,109.519,,
,84.059,,
,63.834,,
,56.287,,
,65.552,,
,66.855,,
,66.946,,
,87.257,,
,84.393,,
,78.340,,
,75.680,,
,66.944,,
,54.619,,
,98.077,,
,49.391,,
,36.229,,
,58.983,,
,25.777,,
,69.495,,
,48.568,,
,98.375,,
,46.991,,
,38.769,,
,53.454,,
,46.821,,
,59.203,,
,80.954,,
,78.917,,
,126.117,,
,95.844,,
,82.348,,
,38.808,,
,49.036,,
,69.789,,
,95.214,,
,52.759,,
,63.653,,
,91.232,,
,907.812,,
,802.905,,
,851.449,,
,736.267,,
,922.221,,
,1130.051,,
,1135.591,,
,1342.637,,
,1326.081,,
,1219.842,,
,1434.875,,
,1335.432,,
,1091.799,,
,1069.956,,
,950.305,,
,881.672,,
,1008.995,,
,965.362,,
,889.187,,
,911.521,,
,941.135,,
,1014.615,,
,951.832,,
,1120.374,,
,1144.940,,
,1218.193,,
,1057.042,,
,1163.462,,
,1179.479,,
,1045.332,,
,858.841,,
,1040.790,,
,1027.852,,
,966.273,,
,969.405,,
,1023.067,,
,1063.306,,
,992.984,,
,1041.325,,
,1457.198,,
,2243.108,,
,2387.920,,
,2089.306,,
,1928.295,,
,2004.875,,
,1792.068,,
,1435.323,,
,1486.477,,
,1176.903,,
,962.562,,
,1020.748,,
,934.679,,
,965.450,,
,1018.621,,
,1022.583,,
,1043.557,,
,1101.388,,
,1179.138,,
,1126.550,,
,1071.297,,
,947.926,,
,953.131,,
,1043.265,,
,1017.179,,
,961.846,,
,959.358,,
,930.304,,
,866.233,,
,915.733,,
,855.474,,
,992.216,,
,1027.113,,
,829.958,,
,1022.662,,
,966.055,,
,957.885,,
,962.151,,
,908.402,,
,833.386,,
,1027.723,,
,911.585,,
,741.224,,
,711.950,,
,1017.663,,
,779.755,,
,729.086,,
,829.609,,
,868.033,,
,770.102,,
,777.991,,
,715.727,,
,778.814,,
,664.817,,
,604.069,,
,697.513,,
,617.786,,
,660.952,,
,613.722,,
,695.520,,
,688.857,,
,557.765,,
,677.835,,
,707.415,,
,686.528,,
,851.940,,
,754.386,,
,787.988,,
,849.377,,
,943.860,,
,829.929,,
,804.614,,
,746.823,,
,665.302,,
,650.294,,
,810.608,,
,796.428,,
,621.239,,
,671.592,,
,659.130,,
,511.706,,
,454.438,,
,402.349,,
,415.789,,
,520.655,,
,444.426,,
,524.772,,
,641.039,,
,552.443,,
,727.865,,
,981.443,,
,1236.031,,
,1129.381,,
,1182.012,,
,1270.745,,
,1297.998,,
,1194.193,,
,1208.599,,
,1037.414,,
,1143.721,,
,1057.173,,
,1044.204,,
,1025.242,,
,771.679,,
,858.171,,
,855.375,,
,774.422,,
,743.273,,
,705.818,,
,703.970,,
,617.619,,
,514.041,,
,625.785,,
,552.512,,
,538.672,,
,562.823,,
,613.944,,
,539.763,,
,657.253,,
,501.838,,
,480.850,,
,411.031,,
,366.529,,
,372.156,,
,403.552,,
,398.996,,
,462.693,,
,459.890,,
,448.852,,
,372.149,,
,384.220,,
,349.279,,
,374.704,,
,456.210,,
,460.895,,
,414.466,,
,401.684,,
,447.927,,
,421.652,,
,374.888,,
,453.140,,
,337.187,,
,351.871,,
,413.485,,
,398.654,,
,387.668,,
,405.049,,
,406.987,,
,423.065,,
,410.657,,
,470.609,,
,430.982,,
,434.948,,
,359.272,,
,439.975,,
,361.815,,
,319.163,,
,353.215,,
,482.837,,
,391.952,,
,424.370,,
,383.095,,
,312.559,,
,358.016,,
,392.844,,
,362.468,,
,371.970,,
,278.654,,
,345.053,,
,422.286,,
,301.312,,
,322.713,,
,256.363,,
,222.428,,
,202.191,,
,243.888,,
,315.538,,
,290.557,,
,236.635,,
,256.797,,
,309.876,,
,205.888,,
,217.598,,
,199.447,,
,172.781,,
,241.448,,
,127.244,,
,153.842,,
,184.811,,
,217.153,,
,204.364,,
,201.239,,
,144.150,,
,254.367,,
,281.776,,
,255.324,,
,285.217,,
,282.487,,
,284.476,,
,183.706,,
,250.704,,
,280.793,,
,230.894,,
,206.093,,
,213.876,,
,146.707,,
,208.945,,
,206.426,,
,175.009,,
,165.433,,
,125.878,,
,191.298,,
,228.006,,
,222.758,,
,193.808,,
,164.675,,
,176.274,,
,165.661,,
,165.217,,
,147.055,,
,113.942,,
,100.599,,
,93.445,,
,125.691,,
,160.821,,
,133.580,,
,120.248,,
,113.682,,
,103.340,,
,100.360,,
,134.452,,
,119.003,,
,119.561,,
,125.860,,
,94.763,,
,155.450,,
,145.090,,
,165.004,,
,127.897,,
,91.532,,
,82.418,,
,79.639,,
,110.527,,
,103.590,,
,150.189,,
,106.198,,
,110.219,,
,63.700,,
,152.622,,
,85.410,,
,116.524,,
,51.537,,
,84.347,,
,107.736,,
,64.948,,
,83.230,,
,127.607,,
,93.909,,
,112.675,,
,83.862,,
,108.567,,
,71.163,,
,110.839,,
,95.140,,
,70.048,,
,78.654,,
,70.626,,
,83.289,,
,118.072,,
,70.501,,
,97.965,,
,115.599,,
,124.597,,
,94.644,,
,116.682,,
,90.574,,
,84.101,,
,107.847,,
,71.479,,
,41.863,,
,38.434,,
,58.735,,
,83.330,,
,84.978,,
,57.210,,
,72.867,,
,50.465,,
,54.372,,
,39.887,,
,62.782,,
,32.552,,
,59.592,,
,63.902,,
,73.914,,
,93.765,,
,67.496,,
,48.390,,
,62.534,,
,65.310,,
,100.839,,
,129.773,,
,67.443,,
,71.531,,
,98.965,,
,119.296,,
,135.544,,
,126.578,,
,79.319,,
,79.328,,
,116.440,,
,78.181,,
,62.425,,
,98.822,,
,116.898,,
,75.057,,
,64.668,,
,740.643,,
,893.984,,
,1178.006,,
,1065.525,,
,1016.769,,
,1148.572,,
,1432.130,,
,1665.707,,
,1493.340,,
,1475.066,,
,1275.417,,
,1243.510,,
,1094.205,,
,1038.374,,
,975.884,,
,974.083,,
,939.637,,
,1000.779,,
,946.550,,
,928.796,,
,1047.250,,
,1136.304,,
,1139.881,,
,1112.243,,
,1032.128,,
,1122.843,,
,1186.951,,
,1003.099,,
,962.422,,
,756.075,,
,881.362,,
,1013.492,,
,1088.854,,
,916.050,,
,884.018,,
,863.400,,
,918.867,,
,944.403,,
,1139.213,,
,1433.780,,
,2137.424,,
,2369.944,,
,2118.859,,
,2079.851,,
,1963.232,,
,1707.601,,
,1639.342,,
,1637.562,,
,1673.716,,
,1308.423,,
,1160.722,,
,1230.627,,
,1100.874,,
,1175.751,,
,1108.224,,
,1068.282,,
,1123.308,,
,1034.780,,
,1050.511,,
,1068.179,,
,967.694,,
,1082.861,,
,1113.752,,
,1094.307,,
,1042.781,,
,953.937,,
,822.384,,
,822.470,,
,951.459,,
,959.012,,
,870.755,,
,969.415,,
,800.168,,
,909.025,,
,858.172,,
,967.531,,
,881.360,,
,764.580,,
,804.971,,
,894.177,,
,801.349,,
,731.276,,
,729.561,,
,833.370,,
,996.684,,
,946.623,,
,754.282,,
,994.768,,
,822.724,,
,779.279,,
,696.522,,
,733.416,,
,716.449,,
,577.969,,
,650.479,,
,645.112,,
,672.779,,
,696.226,,
,589.829,,
,519.215,,
,652.377,,
,529.613,,
,577.824,,
,682.714,,
,656.636,,
,624.375,,
,758.717,,
,770.175,,
,776.094,,
,937.724,,
,788.459,,
,836.659,,
,735.546,,
,576.357,,
,545.013,,
,654.270,,
,665.598,,
,709.752,,
,560.839,,
,598.373,,
,537.743,,
,508.625,,
,467.001,,
,532.908,,
,503.266,,
,574.844,,
,509.563,,
,630.413,,
,774.794,,
,818.608,,
,1047.245,,
,1176.135,,
,1132.210,,
,1353.160,,
,1464.785,,
,1441.239,,
,1201.973,,
,986.607,,
,1259.975,,
,1117.283,,
,1095.784,,
,981.514,,
,791.187,,
,818.034,,
,767.924,,
,738.634,,
,685.468,,
,652.883,,
,643.723,,
,745.996,,
,678.386,,
,583.354,,
,526.665,,
,489.383,,
,471.924,,
,479.552,,
,468.410,,
,547.175,,
,637.483,,
,601.082,,
,418.553,,
,400.694,,
,432.169,,
,381.249,,
,499.803,,
,511.625,,
,547.391,,
,482.697,,
,407.479,,
,381.144,,
,379.286,,
,431.702,,
,497.711,,
,460.237,,
,397.297,,
,485.771,,
,436.008,,
,378.966,,
,392.501,,
,379.539,,
,329.623,,
,297.637,,
,361.766,,
,510.517,,
,445.436,,
,481.391,,
,438.341,,
,410.191,,
,516.243,,
,457.902,,
,414.340,,
,471.345,,
,368.811,,
,398.636,,
,346.989,,
,460.220,,
,432.771,,
,416.489,,
,367.658,,
,419.452,,
,386.730,,
,505.190,,
,327.868,,
,431.589,,
,491.740,,
,346.990,,
,328.426,,
,352.407,,
,435.629,,
,395.761,,
,333.924,,
,340.276,,
,402.413,,
,336.094,,
,249.867,,
,213.562,,
,267.901,,
,234.743,,
,242.568,,
,220.248,,
,269.541,,
,235.883,,
,265.924,,
,248.415,,
,223.968,,
,184.013,,
,179.295,,
,207.398,,
,225.702,,
,292.547,,
,261.882,,
,293.365,,
,298.877,,
,275.584,,
,193.540,,
,236.905,,
,232.806,,
,307.162,,
,221.030,,
,278.652,,
,352.532,,
,259.157,,
,200.633,,
,231.540,,
,197.967,,
,160.327,,
,171.152,,
,213.592,,
,183.472,,
,174.753,,
,230.631,,
,161.952,,
,182.988,,
,155.279,,
,111.469,,
,128.631,,
,162.551,,
,152.516,,
,174.325,,
,154.197,,
,141.895,,
,113.194,,
,92.713,,
,92.593,,
,108.820,,
,83.357,,
,72.073,,
,95.443,,
,163.643,,
,172.385,,
,160.930,,
,148.012,,
,163.701,,
,78.215,,
,94.919,,
,116.066,,
,166.070,,
,94.138,,
,108.287,,
,119.296,,
,167.922,,
,172.609,,
,90.986,,
,144.411,,
,156.365,,
,113.432,,
,147.233,,
,164.835,,
,86.529,,
,84.340,,
,83.013,,
,110.530,,
,95.566,,
,68.283,,
,91.034,,
,128.746,,
,66.162,,
,87.462,,
,145.490,,
,159.682,,
,101.994,,
,64.630,,
,143.380,,
,81.640,,
,100.131,,
,47.710,,
,102.637,,
,81.181,,
,85.625,,
,145.487,,
,117.537,,
,133.629,,
,111.122,,
,107.977,,
,108.843,,
,69.684,,
,169.540,,
,61.263,,
,128.954,,
,117.145,,
,86.246,,
,84.411,,
,87.890,,
,107.431,,
,49.887,,
,115.607,,
,69.406,,
,40.343,,
,73.466,,
,69.288,,
,66.124,,
,44.415,,
,33.460,,
,66.341,,
,97.213,,
,69.374,,
,73.022,,
,137.992,,
,116.591,,
,115.026,,
,134.800,,
,78.642,,
,133.630,,
,79.028,,
,125.271,,
,112.525,,
,87.231,,
,87.671,,
,118.776,,
,75.139,,
,68.218,,
,106.185,,
,83.806,,
,84.010,,
,99.962,,
,743.202,,
,942.835,,
,1078.649,,
,962.032,,
,975.203,,
,1023.230,,
,1267.242,,
,1304.808,,
,1255.650,,
,1191.298,,
,1212.958,,
,1090.491,,
,939.756,,
,1019.335,,
,898.489,,
,881.199,,
,824.134,,
,1023.154,,
,973.397,,
,1047.952,,
,1071.313,,
,1279.825,,
,1203.697,,
,1295.074,,
,1275.477,,
,1037.400,,
,1062.380,,
,1317.777,,
,1154.052,,
,991.960,,
,908.380,,
,965.871,,
,858.608,,
,801.760,,
,811.316,,
,853.718,,
,809.173,,
,1138.456,,
,1219.021,,
,1753.380,,
,2380.973,,
,2483.578,,
,2102.541,,
,1843.786,,
,1820.133,,
,1961.498,,
,1904.528,,
,1719.645,,
,1491.286,,
,1357.273,,
,1132.456,,
,1154.698,,
,1186.831,,
,1248.669,,
,1359.072,,
,1325.957,,
,1120.065,,
,1331.452,,
,1160.925,,
,1145.837,,
,1054.768,,
,1056.671,,
,1102.094,,
,888.042,,
,946.273,,
,992.798,,
,813.157,,
,970.028,,
,906.507,,
,941.936,,
,895.202,,
,1037.083,,
,999.050,,
,1046.830,,
,1003.337,,
,995.488,,
,842.670,,
,852.667,,
,751.933,,
,661.703,,
,775.339,,
,767.015,,
,785.615,,
,759.073,,
,862.776,,
,946.468,,
,922.737,,
,940.255,,
