Positionarray,Intensity,Time,Bleachtimepoint,Bounds
,578.164,,,
,622.908,,,
,700.229,,,
,672.203,,,
,578.609,,,
,674.827,,,
,1011.384,,,
,906.872,,,
,775.424,,,
,802.372,,,
,881.022,,,
,967.000,,,
,1118.826,,,
,1256.632,,,
,1183.484,,,
,975.166,,,
,831.770,,,
,1171.673,,,
,1022.586,,,
,893.589,,,
,685.854,,,
,667.231,,,
,758.727,,,
,546.634,,,
,564.391,,,
,681.519,,,
,815.749,,,
,666.689,,,
,640.154,,,
,622.200,,,
,547.485,,,
,540.564,,,
,517.031,,,
,438.523,,,
,346.677,,,
,331.920,,,
,527.369,,,
,514.712,,,
,422.636,,,
,344.175,,,
,414.472,,,
,356.695,,,
,373.179,,,
,468.641,,,
,531.302,,,
,371.412,,,
,397.931,,,
,502.485,,,
,535.365,,,
,366.013,,,
,374.793,,,
,539.062,,,
,661.891,,,
,533.860,,,
,553.651,,,
,433.843,,,
,396.376,,,
,412.479,,,
,453.766,,,
,489.546,,,
,428.053,,,
,507.088,,,
,477.207,,,
,420.150,,,
,418.163,,,
,445.544,,,
,493.580,,,
,387.726,,,
,579.614,,,
,407.689,,,
,353.833,,,
,604.218,,,
,521.008,,,
,647.889,,,
,482.115,,,
,534.469,,,
,494.616,,,
,546.966,,,
,498.491,,,
,638.011,,,
,426.105,,,
,298.411,,,
,442.409,,,
,448.639,,,
,597.098,,,
,752.517,,,
,678.890,,,
,699.123,,,
,734.765,,,
,606.795,,,
,397.433,,,
,511.463,,,
,550.711,,,
,767.129,,,
,633.215,,,
,708.880,,,
,724.990,,,
,618.656,,,
,534.740,,,
,471.821,,,
,454.094,,,
,627.150,,,
,730.301,,,
,571.827,,,
,477.857,,,
,603.007,,,
,397.222,,,
,488.085,,,
,532.786,,,
,400.124,,,
,415.184,,,
,441.062,,,
,417.408,,,
,533.293,,,
,499.472,,,
,457.669,,,
,520.345,,,
,508.275,,,
,451.471,,,
,533.532,,,
,441.897,,,
,480.422,,,
,480.760,,,
,545.739,,,
